idx,archivo,mst_score,r,g,b,hand_scale
17389,00017389.jpg,5,214.1,176.04,160.94,0.02890584673164888
17953,00017953.jpg,8,95.74,63.71,65.38,0.03130260032139981
583,00000583.jpg,5,206.26,154.93,177.24,0.031170800154746513
11006,00011006.jpg,7,149.03,103.4,121.27,0.03061109981429816
19278,00019278.jpg,6,194.48,147.58,132.92,0.02708465328813026
25453,00025453.jpg,7,146.07,107.9,118.69,0.031048880694887974
27858,00027858.jpg,7,144.61,117.74,94.54,0.026889436126086783
20507,00020507.jpg,7,146.9,110.33,121.19,0.017546979857813096
19764,00019764.jpg,4,234.0,175.72,171.76,0.03132659286345845
8030,00008030.jpg,8,105.91,81.28,70.26,0.03301005025471755
11721,00011721.jpg,7,136.16,92.65,108.63,0.02836930579061149
14062,00014062.jpg,7,124.64,89.6,117.65,0.030310623174091358
2808,00002808.jpg,9,65.9,58.37,37.24,0.028934011991486257
21042,00021042.jpg,7,131.76,96.26,88.04,0.03273860804284585
31606,00031606.jpg,5,228.65,171.78,156.97,0.024137030717623922
31621,00031621.jpg,6,177.59,128.84,115.46,0.026775632871817303
29402,00029402.jpg,7,132.62,92.32,110.21,0.028187150391803074
23849,00023849.jpg,7,118.24,90.65,84.47,0.03305529745609531
8292,00008292.jpg,8,106.39,77.62,83.05,0.029576515795229276
15376,00015376.jpg,7,146.87,108.86,121.56,0.02829816273138303
6715,00006715.jpg,5,197.16,144.93,159.9,0.027825306074265543
19205,00019205.jpg,7,133.7,97.53,102.94,0.02549143416372137
32559,00032559.jpg,7,125.07,90.98,86.51,0.030906833645312697
28866,00028866.jpg,7,147.22,108.15,96.15,0.024202189220918456
20216,00020216.jpg,6,176.36,131.81,109.04,0.028665198517628027
4816,00004816.jpg,7,135.02,98.23,105.6,0.03005784071477256
31214,00031214.jpg,7,143.87,102.97,118.23,0.03281020556885702
19862,00019862.jpg,5,209.12,150.8,135.83,0.02421030107723873
32237,00032237.jpg,5,230.48,174.68,161.28,0.031100185376552333
5279,00005279.jpg,9,67.33,52.99,62.78,0.021782634430708575
28817,00028817.jpg,6,203.16,150.68,136.71,0.032259666256090065
4131,00004131.jpg,7,145.53,106.7,109.96,0.029775764688020012
14173,00014173.jpg,8,114.13,82.1,88.71,0.028957904123177922
31805,00031805.jpg,9,74.55,56.39,52.69,0.021903906983300084
15070,00015070.jpg,6,204.57,153.58,130.7,0.028533614357478615
3156,00003156.jpg,7,157.72,110.48,99.03,0.016514464578999535
23285,00023285.jpg,6,197.39,146.62,137.91,0.026426310432882683
30312,00030312.jpg,7,155.87,105.28,117.58,0.030129424897670516
1400,00001400.jpg,7,141.8,114.59,104.64,0.02676344631932427
32495,00032495.jpg,6,180.47,115.96,102.94,0.02630674541878673
29469,00029469.jpg,6,170.11,125.53,110.76,0.02872473653333965
5948,00005948.jpg,5,192.56,148.08,162.0,0.030198106901547818
19526,00019526.jpg,6,194.72,144.98,128.54,0.027430996941495034
15899,00015899.jpg,8,122.71,81.86,85.7,0.03436982454445373
9392,00009392.jpg,6,193.09,138.24,133.94,0.024508790399532843
1079,00001079.jpg,7,132.17,88.65,103.58,0.03463755875826498
13101,00013101.jpg,6,178.34,118.23,152.11,0.02879308324780043
7365,00007365.jpg,7,139.59,104.24,96.1,0.023349273219542586
13112,00013112.jpg,8,85.38,62.4,54.23,0.02970689515308513
11337,00011337.jpg,8,107.63,83.22,77.9,0.03243481532133007
1107,00001107.jpg,9,77.4,58.32,42.78,0.02794383129856194
26797,00026797.jpg,7,149.66,104.36,86.51,0.03139627065511256
17045,00017045.jpg,7,147.51,103.28,91.13,0.02720142425746924
24280,00024280.jpg,5,224.73,171.98,154.61,0.028027892065741963
8491,00008491.jpg,6,186.46,129.85,118.99,0.029098405125773958
26329,00026329.jpg,7,129.57,106.95,94.49,0.029176252673151385
27668,00027668.jpg,6,192.21,147.48,128.52,0.029180686542082713
28981,00028981.jpg,7,131.82,103.12,104.42,0.022800984051650555
6918,00006918.jpg,8,76.48,55.83,112.39,0.027118976767346533
765,00000765.jpg,8,87.07,64.99,56.59,0.028222867230414766
13755,00013755.jpg,7,159.12,120.88,107.11,0.032999830338747003
17973,00017973.jpg,8,95.33,76.24,74.93,0.026310783310425717
3804,00003804.jpg,6,190.48,136.88,121.74,0.023698160478758973
30786,00030786.jpg,7,143.3,101.9,107.87,0.031070378972672837
27340,00027340.jpg,7,150.82,93.66,129.87,0.03377891786732921
24882,00024882.jpg,5,216.07,159.48,156.93,0.03209627661018458
14729,00014729.jpg,4,241.08,183.99,186.54,0.023970461863841615
32134,00032134.jpg,5,211.05,151.53,151.02,0.029989859337276954
14561,00014561.jpg,4,244.13,202.97,189.69,0.023105973598095075
13608,00013608.jpg,9,80.68,55.35,53.79,0.027392258275112238
3190,00003190.jpg,7,156.01,109.94,121.06,0.026085470940492468
27720,00027720.jpg,8,112.25,86.37,65.75,0.03252857547371387
997,00000997.jpg,7,130.3,103.85,88.02,0.03366594786587388
20757,00020757.jpg,5,221.69,167.17,157.16,0.03041986575864838
14459,00014459.jpg,7,143.02,109.7,119.47,0.02759005496765899
20381,00020381.jpg,6,169.12,130.99,135.14,0.028256603469682874
9779,00009779.jpg,7,142.83,107.96,92.68,0.031236117362585976
21405,00021405.jpg,7,118.96,88.46,85.43,0.024540032876861625
20508,00020508.jpg,5,217.03,162.68,150.95,0.024236800532238735
8256,00008256.jpg,6,194.18,135.07,147.93,0.02761570874697761
14387,00014387.jpg,6,161.76,118.69,129.68,0.034826278275333716
11713,00011713.jpg,5,209.94,156.84,174.24,0.030384595958507975
16143,00016143.jpg,7,129.78,88.91,93.25,0.030690438934389525
10521,00010521.jpg,8,115.54,85.23,69.58,0.0325625493197201
14956,00014956.jpg,7,130.41,91.15,85.18,0.025024364309209474
5016,00005016.jpg,7,121.04,88.72,88.15,0.032878729362716186
29877,00029877.jpg,7,121.99,95.86,75.24,0.031049350597768123
29859,00029859.jpg,9,61.88,45.78,38.0,0.031306812388694406
12493,00012493.jpg,9,70.94,53.15,40.45,0.027145418667153212
21522,00021522.jpg,6,207.0,138.41,131.89,0.019859756333078
14316,00014316.jpg,7,160.08,111.2,123.54,0.027727481126391413
8080,00008080.jpg,7,120.34,90.01,87.18,0.027006132349788787
24888,00024888.jpg,6,202.87,156.23,95.8,0.02910596909913149
5414,00005414.jpg,8,125.62,40.42,52.89,0.02869626199579717
11683,00011683.jpg,7,132.56,99.14,89.96,0.03268558852062828
13576,00013576.jpg,6,202.0,144.19,136.69,0.03131757296278149
8686,00008686.jpg,6,177.4,150.91,131.33,0.025924003784445867
31972,00031972.jpg,8,116.87,85.05,73.93,0.02890015013966975
10360,00010360.jpg,6,164.63,112.99,138.78,0.03324707478837748
18566,00018566.jpg,6,152.65,114.03,141.48,0.024769710316056206
10502,00010502.jpg,8,87.41,65.91,55.2,0.030412368912942637
20335,00020335.jpg,8,88.46,64.32,71.14,0.020999805048619286
28006,00028006.jpg,6,166.86,133.8,126.3,0.025185887619917486
12944,00012944.jpg,7,128.04,87.37,100.82,0.03341763295601451
7533,00007533.jpg,7,143.25,104.5,109.12,0.029453017764127554
22465,00022465.jpg,5,210.92,155.58,138.83,0.030539244219400626
25060,00025060.jpg,6,167.47,118.73,125.19,0.03298949593116336
16954,00016954.jpg,8,89.31,69.61,58.63,0.024954698909695972
18828,00018828.jpg,6,175.68,112.48,109.93,0.026260909248865837
31182,00031182.jpg,7,165.07,117.55,103.84,0.028150374882282635
8627,00008627.jpg,6,195.08,147.6,131.26,0.023242496930892455
3607,00003607.jpg,7,137.37,104.77,107.05,0.03029174534816821
27570,00027570.jpg,9,74.21,50.99,47.92,0.021743678359132056
16850,00016850.jpg,6,187.69,136.32,152.38,0.025532375424903463
19164,00019164.jpg,9,80.9,57.89,49.86,0.02665694624413856
5718,00005718.jpg,5,209.05,148.5,147.96,0.021532712518356093
25043,00025043.jpg,8,103.34,81.74,84.0,0.03397111772069079
8419,00008419.jpg,7,152.91,118.56,92.26,0.023589568116942163
24514,00024514.jpg,7,125.14,85.4,91.23,0.03346096971726121
8336,00008336.jpg,6,205.0,139.51,130.78,0.02973227594715234
28557,00028557.jpg,7,160.8,121.19,101.91,0.0312158820423853
64,00000064.jpg,9,60.29,51.65,62.58,0.028367308906633096
31515,00031515.jpg,5,221.26,167.58,174.69,0.02815607108844472
5136,00005136.jpg,7,145.58,111.6,92.91,0.026190741784587843
30333,00030333.jpg,7,152.75,106.82,128.46,0.033966543520317305
10472,00010472.jpg,8,99.45,69.15,68.06,0.030936535622568494
17822,00017822.jpg,5,231.16,167.35,160.96,0.02783485554542787
13381,00013381.jpg,6,168.8,118.34,113.43,0.029378599864192112
16311,00016311.jpg,5,216.81,167.11,156.28,0.03377049822828593
9208,00009208.jpg,6,193.91,146.45,133.11,0.027829312825016418
22449,00022449.jpg,6,170.68,136.2,139.55,0.0237383874345805
23250,00023250.jpg,6,200.61,147.04,135.08,0.03540179116536707
7955,00007955.jpg,7,163.65,105.23,126.84,0.02792141268983134
4628,00004628.jpg,6,178.51,125.26,140.27,0.02912860269310727
23674,00023674.jpg,7,158.34,108.88,96.96,0.026911113072667716
3602,00003602.jpg,7,129.28,93.84,79.33,0.029702607916979557
30085,00030085.jpg,6,168.82,117.02,129.17,0.02885276718064778
833,00000833.jpg,7,125.25,96.75,102.46,0.028126956373855407
10548,00010548.jpg,8,88.72,62.82,55.26,0.028681042894390565
25085,00025085.jpg,8,98.05,73.64,69.87,0.024359367437769692
7943,00007943.jpg,8,113.97,85.77,82.37,0.03368538116166241
24859,00024859.jpg,8,96.32,71.2,67.04,0.024300558913821664
29001,00029001.jpg,6,191.9,159.14,116.98,0.02676514108389804
24388,00024388.jpg,8,95.62,62.03,67.71,0.027794027904444858
6321,00006321.jpg,7,154.48,117.54,114.47,0.028791589467018756
22203,00022203.jpg,7,125.6,99.63,76.08,0.03087660913851827
19987,00019987.jpg,7,140.46,89.99,120.52,0.02338001620894012
11121,00011121.jpg,5,231.18,160.86,173.86,0.02996650335835158
9579,00009579.jpg,6,177.64,129.17,116.8,0.027930040161885175
795,00000795.jpg,7,124.51,96.23,82.53,0.028855556508243684
18208,00018208.jpg,6,183.64,113.42,148.99,0.03287332130125474
19039,00019039.jpg,9,82.82,55.92,58.05,0.026543006879030065
24524,00024524.jpg,7,128.62,96.24,96.54,0.028805963552242027
7957,00007957.jpg,5,221.59,151.61,150.3,0.02516624506591375
27426,00027426.jpg,5,178.54,158.97,164.53,0.024419505743446965
8373,00008373.jpg,9,87.1,48.34,61.0,0.021243906644194403
17513,00017513.jpg,7,126.41,86.99,106.83,0.03188991625781637
3147,00003147.jpg,7,155.95,115.21,109.3,0.02192491250571093
20632,00020632.jpg,7,117.45,92.14,89.18,0.032520768461005364
8552,00008552.jpg,6,179.03,133.01,122.73,0.0323343084359516
22077,00022077.jpg,6,168.16,134.45,131.92,0.026316196801175844
8905,00008905.jpg,7,128.47,81.92,113.39,0.024820188408125974
10486,00010486.jpg,6,194.28,142.45,153.45,0.031256481670512495
28471,00028471.jpg,9,73.61,54.35,47.11,0.029266926711980577
13824,00013824.jpg,7,132.12,100.5,82.61,0.028677307925605938
30616,00030616.jpg,7,153.8,97.42,139.14,0.033692543711137626
20334,00020334.jpg,6,168.64,124.8,123.07,0.03149049334214901
31488,00031488.jpg,5,208.35,151.12,147.91,0.031333215067622724
10685,00010685.jpg,7,136.22,104.18,105.36,0.03228648137404854
7596,00007596.jpg,9,74.24,46.68,43.59,0.021971262259191014
8050,00008050.jpg,8,117.37,78.3,91.27,0.03505150122608327
28401,00028401.jpg,7,142.14,95.44,86.24,0.032414348292519365
14727,00014727.jpg,8,108.2,79.72,64.63,0.030040262136281
25600,00025600.jpg,8,101.82,73.38,72.94,0.033192756038743804
30557,00030557.jpg,8,102.8,75.72,80.53,0.0325702853131514
24929,00024929.jpg,8,117.83,86.19,77.22,0.029266755402464414
17395,00017395.jpg,6,169.18,137.71,124.72,0.032304306549192745
19962,00019962.jpg,7,160.03,120.48,115.99,0.025783338180482528
19357,00019357.jpg,5,217.58,145.55,157.8,0.027924112843669722
4214,00004214.jpg,5,234.61,175.8,161.08,0.032509369388620514
29398,00029398.jpg,8,113.96,82.69,89.17,0.02872621346540784
14662,00014662.jpg,7,126.62,102.29,93.99,0.03260268344922399
26903,00026903.jpg,7,129.29,98.65,98.18,0.02714860012899477
77,00000077.jpg,7,171.46,114.78,109.73,0.028378519564470003
27598,00027598.jpg,5,213.69,154.87,169.4,0.027676958079105713
2854,00002854.jpg,7,146.08,111.54,97.74,0.03381036526586112
30809,00030809.jpg,7,117.28,88.7,102.6,0.03268536230046113
8027,00008027.jpg,7,130.24,105.54,109.44,0.028171236625906548
16724,00016724.jpg,7,128.45,104.37,110.68,0.027863803226526915
23721,00023721.jpg,7,120.53,92.6,92.89,0.025423751756743856
2899,00002899.jpg,6,170.71,130.32,144.15,0.025180772143421695
24088,00024088.jpg,7,149.45,106.38,86.96,0.03355195373517404
13803,00013803.jpg,7,130.5,100.77,89.79,0.03262617883922162
17997,00017997.jpg,7,142.59,99.56,109.4,0.032919349387455776
32016,00032016.jpg,5,214.07,153.75,172.79,0.030851438782224353
3236,00003236.jpg,9,89.08,36.39,48.41,0.02756193203854777
6121,00006121.jpg,7,145.38,104.68,95.43,0.029364072662852753
11171,00011171.jpg,9,63.23,53.52,45.93,0.03073251864016409
5040,00005040.jpg,7,119.18,96.08,86.45,0.03187444569123098
4594,00004594.jpg,8,107.88,75.73,82.4,0.027272050754570763
16162,00016162.jpg,7,162.5,115.87,99.94,0.02514927422679345
19910,00019910.jpg,7,117.56,94.44,89.28,0.031393658980560735
764,00000764.jpg,8,91.33,68.15,56.61,0.02778599126132817
17877,00017877.jpg,9,82.02,59.49,55.53,0.024054004181236682
9694,00009694.jpg,6,172.19,124.68,119.13,0.033412111549205745
31155,00031155.jpg,6,195.44,151.69,136.08,0.02781745650766166
14355,00014355.jpg,7,164.82,121.52,109.49,0.03200825659401021
17379,00017379.jpg,7,130.87,90.41,117.27,0.03099474420450058
5902,00005902.jpg,5,226.81,169.68,158.32,0.03372383957883805
24266,00024266.jpg,6,168.22,121.6,120.36,0.026285017069037027
2006,00002006.jpg,8,101.03,80.38,74.43,0.028029418808713694
103,00000103.jpg,8,110.89,82.56,78.11,0.03138222679711188
21302,00021302.jpg,8,88.89,76.04,77.42,0.02993922346971379
30850,00030850.jpg,6,183.39,134.06,120.78,0.027097210238182033
25988,00025988.jpg,6,178.57,127.4,155.59,0.027472358808776937
14461,00014461.jpg,8,114.96,85.34,75.14,0.03303538327805327
27710,00027710.jpg,7,153.97,121.26,109.24,0.029596895679657162
25233,00025233.jpg,7,167.86,115.43,107.25,0.02994166350896421
72,00000072.jpg,7,123.93,94.5,89.52,0.027648893727490097
25205,00025205.jpg,6,171.88,129.64,116.93,0.029025042695518137
25241,00025241.jpg,7,143.74,98.64,101.46,0.027049023461617073
20618,00020618.jpg,7,156.11,112.6,112.78,0.03257165881626324
18755,00018755.jpg,5,225.41,161.02,160.36,0.027394328563602632
11928,00011928.jpg,6,160.26,118.19,131.47,0.030785958438561946
12639,00012639.jpg,1,237.69,231.34,231.22,0.024801457477092774
29351,00029351.jpg,6,173.12,129.36,114.28,0.026907161148434954
20792,00020792.jpg,9,76.3,55.15,50.65,0.03145518395017609
3565,00003565.jpg,6,199.26,149.71,129.94,0.02116645957077046
7567,00007567.jpg,6,201.72,148.61,141.24,0.030077055358430218
7157,00007157.jpg,7,155.78,114.71,98.6,0.035068580550709647
27095,00027095.jpg,5,237.69,171.26,156.75,0.01930590311396247
1549,00001549.jpg,7,146.96,104.64,94.49,0.026551329779002812
22630,00022630.jpg,7,124.24,92.4,82.49,0.02952889518292744
16413,00016413.jpg,6,167.21,129.24,110.57,0.0245225333844569
30539,00030539.jpg,7,155.18,97.57,140.27,0.030983121436157265
3276,00003276.jpg,6,187.86,146.5,146.98,0.033883316355603564
7800,00007800.jpg,6,196.81,137.32,151.08,0.025462185692422604
2140,00002140.jpg,7,135.68,98.52,99.15,0.01798364251388119
1443,00001443.jpg,7,140.37,95.53,98.1,0.02768131089574985
7346,00007346.jpg,5,216.0,159.81,181.67,0.024650299089922098
5311,00005311.jpg,6,185.81,135.24,121.61,0.028328720260199648
31902,00031902.jpg,7,149.95,106.61,104.77,0.0321314838879224
7060,00007060.jpg,7,138.82,101.06,97.83,0.021183030916288682
28191,00028191.jpg,7,126.06,97.9,84.79,0.03346334213288621
12262,00012262.jpg,5,204.43,159.71,155.19,0.017224043037453104
6640,00006640.jpg,7,120.74,89.61,93.02,0.0328272689134055
12776,00012776.jpg,5,228.74,157.74,144.44,0.03363373632555635
18960,00018960.jpg,6,191.08,140.84,142.85,0.028663256813666153
23879,00023879.jpg,6,161.41,118.4,124.53,0.030783494116719996
18998,00018998.jpg,6,184.44,141.59,159.6,0.02709384184538202
25693,00025693.jpg,5,221.64,168.81,164.42,0.025269623670005646
10662,00010662.jpg,9,71.54,49.13,52.87,0.03019650616154466
20165,00020165.jpg,7,161.54,114.6,115.99,0.028158135655315032
4996,00004996.jpg,7,159.52,106.52,103.78,0.028998258187619926
31633,00031633.jpg,5,217.46,159.82,154.42,0.03003693790817653
25929,00025929.jpg,6,200.82,140.32,150.63,0.03052548774212271
12774,00012774.jpg,7,149.3,111.12,99.87,0.02809093207588288
3530,00003530.jpg,5,219.69,149.36,140.82,0.01980099291668754
20839,00020839.jpg,4,233.8,176.96,195.84,0.027710928456727554
11338,00011338.jpg,8,95.23,67.61,70.47,0.027387759379177267
19465,00019465.jpg,8,105.26,88.53,97.01,0.029943671805032716
23697,00023697.jpg,9,63.49,50.43,36.63,0.029782916365939764
16582,00016582.jpg,7,125.25,89.56,90.0,0.024214537855818608
5392,00005392.jpg,6,195.47,126.51,110.25,0.032129138803405274
23822,00023822.jpg,9,79.43,61.33,59.32,0.02774491869490905
7821,00007821.jpg,6,200.81,138.91,124.96,0.03150883369107908
10053,00010053.jpg,6,188.03,136.88,121.51,0.022508061624879585
19377,00019377.jpg,6,202.27,140.52,150.65,0.02866891285775573
24579,00024579.jpg,7,161.43,117.25,102.49,0.030023865707603025
8421,00008421.jpg,8,98.74,81.0,49.19,0.03469160996025994
5241,00005241.jpg,7,138.5,100.83,103.96,0.028905804530148696
7158,00007158.jpg,8,109.43,75.37,84.62,0.02760636988425912
12331,00012331.jpg,7,135.99,103.2,95.97,0.02733185432722374
13545,00013545.jpg,7,119.62,96.19,85.25,0.02741077805744925
636,00000636.jpg,5,222.24,175.13,162.5,0.02949322367699892
6070,00006070.jpg,6,175.14,128.21,118.76,0.03389167420009696
30921,00030921.jpg,8,117.95,70.68,82.7,0.031928805012136165
32169,00032169.jpg,7,124.84,95.14,96.18,0.02997010305386059
18910,00018910.jpg,6,184.02,109.35,167.03,0.03287125362734072
17245,00017245.jpg,5,224.45,162.7,147.01,0.03120469970026754
20331,00020331.jpg,5,219.14,172.05,155.98,0.03377125645166972
272,00000272.jpg,8,105.05,79.7,77.85,0.032726617414546064
29727,00029727.jpg,8,118.48,82.31,86.24,0.03210048877341516
16184,00016184.jpg,6,192.09,143.64,130.93,0.024545910917341134
2161,00002161.jpg,7,142.36,104.48,96.54,0.02656909037139962
20233,00020233.jpg,6,182.24,136.4,128.37,0.030412212742935877
22952,00022952.jpg,5,221.8,171.54,169.54,0.02520251849296016
14406,00014406.jpg,5,223.21,159.22,140.74,0.028122101703291692
32421,00032421.jpg,6,169.11,122.46,112.57,0.02950460261791851
28484,00028484.jpg,4,231.04,176.06,171.86,0.028587768789141585
20720,00020720.jpg,7,145.2,109.32,121.56,0.031193123671840423
16861,00016861.jpg,7,123.32,94.32,82.35,0.025232097464533275
13989,00013989.jpg,7,119.0,88.74,88.13,0.02892273477764019
3145,00003145.jpg,6,181.78,132.26,135.76,0.030916015105029605
6641,00006641.jpg,7,156.89,110.51,120.97,0.028167789262265156
24958,00024958.jpg,6,173.55,111.93,152.81,0.029666040869789988
27703,00027703.jpg,6,184.11,145.97,136.25,0.02000619009062413
29592,00029592.jpg,8,103.94,78.55,73.61,0.027741197521128854
26909,00026909.jpg,4,239.68,179.19,168.03,0.023260866454623715
10185,00010185.jpg,9,79.03,59.93,53.33,0.03224351707539299
11459,00011459.jpg,5,216.57,150.02,129.75,0.03150910710686002
30002,00030002.jpg,7,135.75,104.75,88.11,0.028960547687600955
14388,00014388.jpg,5,225.47,167.78,162.09,0.027473635950234502
14514,00014514.jpg,6,159.29,123.99,113.83,0.0250366106310907
15054,00015054.jpg,8,122.37,86.71,69.68,0.02393347615167526
11678,00011678.jpg,8,82.47,65.18,60.33,0.02433119537200812
1938,00001938.jpg,7,131.25,91.58,108.37,0.03304016945046659
20574,00020574.jpg,5,213.62,155.8,135.96,0.027475170052970573
9615,00009615.jpg,6,200.16,134.43,136.14,0.03495344221409904
14720,00014720.jpg,7,158.05,120.03,106.98,0.03355199340900375
3923,00003923.jpg,7,129.74,86.66,94.72,0.033664095006546546
23255,00023255.jpg,7,131.09,103.26,98.83,0.035226441267256554
15086,00015086.jpg,4,229.46,176.69,197.07,0.02847399544253287
23568,00023568.jpg,9,61.97,52.38,41.44,0.031492127068439464
20516,00020516.jpg,5,213.86,156.68,147.81,0.03402513333265211
20461,00020461.jpg,6,179.21,130.75,115.07,0.03144962020370919
21911,00021911.jpg,6,212.14,146.77,130.26,0.03078627812691393
25746,00025746.jpg,5,218.82,158.82,139.59,0.023905387929960224
25918,00025918.jpg,9,75.08,59.52,49.89,0.029536579545846493
29643,00029643.jpg,6,176.55,113.36,115.12,0.029853827236666353
8570,00008570.jpg,5,226.02,167.18,171.19,0.020024855807080043
18846,00018846.jpg,6,179.07,128.7,153.54,0.028229959632331186
31184,00031184.jpg,8,105.49,74.67,52.97,0.025969424274070344
9661,00009661.jpg,8,105.55,83.07,78.91,0.030156027852035687
13620,00013620.jpg,4,218.88,170.21,183.78,0.030923836150248855
17219,00017219.jpg,7,142.76,112.16,107.71,0.030207040449958457
17123,00017123.jpg,5,233.1,175.0,165.89,0.033258831748705316
24177,00024177.jpg,6,159.81,112.32,127.36,0.03437413108082533
